src_ip,dst_ip,src_port,dst_port,protocol,tos,packets,bytes,flows,start_time,end_time
192.168.1.20,192.168.1.193,61919,27052,TCP,16,261,57420,1,1719839210,1719839217.4282
192.168.1.10,10.0.0.226,3972,80,TCP,64,745,583335,1,1719839218,1719839222.6871
192.168.1.234,10.0.0.106,13099,443,TCP,32,245,191345,3,1719841096,1719841098.0721
192.168.1.221,10.0.0.217,13719,5843,TCP,32,734,574722,3,1719836648,1719836654.8034
192.168.1.93,8.8.8.4,54249,50478,UDP,0,779,466621,3,1719841811,1719841819.4277
192.168.1.20,10.0.0.115,26794,80,UDP,64,238,174216,1,1719837047,1719837050.7248
192.168.1.232,10.0.0.250,65295,123,TCP,16,833,469812,1,1719840312,1719840316.6269
192.168.1.51,10.0.0.189,18722,80,TCP,0,977,672176,1,1719836078,1719836083.4782
192.168.1.95,10.0.0.213,13453,443,ICMP,64,799,320399,3,1719835805,1719835813.4516
192.168.1.84,10.0.0.4,50911,32412,UDP,0,229,49922,2,1719838225,1719838226.2338
192.168.1.249,10.0.0.42,11360,48406,TCP,0,270,27000,3,1719839231,1719839234.8473
192.168.1.116,192.168.1.245,62220,443,TCP,0,518,488992,2,1719837172,1719837179.7564
192.168.1.18,192.168.1.207,49921,80,TCP,32,538,91998,1,1719835858,1719835863.5622
192.168.1.131,10.0.0.190,39298,123,TCP,64,901,717196,1,1719842034,1719842039.7184
192.168.1.184,10.0.0.222,17756,123,TCP,0,128,11776,1,1719836010,1719836017.1917
192.168.1.203,198.51.100.39,26007,54670,TCP,32,851,421245,2,1719841814,1719841816.9717
192.168.1.246,192.168.1.164,25852,80,TCP,0,91,21476,3,1719841663,1719841664.7652
192.168.1.38,10.0.0.71,27717,123,TCP,16,100,35300,3,1719838374,1719838379.9275
192.168.1.95,192.168.1.149,36448,123,TCP,32,367,80006,2,1719839878,1719839886.9284
192.168.1.190,192.168.1.199,2756,80,TCP,64,839,229886,3,1719839259,1719839265.8644
192.168.1.131,10.0.0.21,26732,42452,TCP,0,303,64236,3,1719837717,1719837717.2821
192.168.1.242,192.168.1.54,23361,10557,UDP,64,543,65160,1,1719835341,1719835346.0715
192.168.1.87,10.0.0.9,30765,123,TCP,32,580,222720,2,1719835764,1719835765.1049
192.168.1.41,192.168.1.59,8680,123,TCP,16,481,95719,1,1719837008,1719837014.7803
192.168.1.32,10.0.0.171,54819,123,TCP,64,708,303024,3,1719838648,1719838649.9924
192.168.1.223,198.51.100.23,11271,123,TCP,0,58,14326,1,1719839239,1719839247.6447
192.168.1.228,10.0.0.209,55026,443,TCP,0,313,169646,1,1719837540,1719837543.2525
192.168.1.61,10.0.0.154,6514,53,TCP,32,683,511567,2,1719836273,1719836282.324
192.168.1.124,192.168.1.235,15338,80,TCP,16,868,761236,3,1719835342,1719835349.3919
192.168.1.133,10.0.0.208,41763,123,TCP,32,899,165416,2,1719842329,1719842338.2799
192.168.1.161,10.0.0.79,18208,123,TCP,0,985,571300,2,1719837244,1719837250.2154
192.168.1.111,192.168.1.122,14873,5724,UDP,32,633,341820,3,1719835236,1719835238.4325
192.168.1.59,10.0.0.190,13439,443,TCP,32,623,167587,3,1719839243,1719839245.3584
192.168.1.186,192.168.1.126,43006,443,TCP,16,880,780560,2,1719837336,1719837345.0977
192.168.1.212,10.0.0.133,31373,123,TCP,0,336,164976,2,1719839039,1719839048.8109
192.168.1.186,192.168.1.232,60686,443,TCP,16,567,221130,2,1719841001,1719841010.1823
192.168.1.114,10.0.0.100,41935,443,TCP,32,162,66582,2,1719841561,1719841568.0903
192.168.1.123,10.0.0.170,44292,53,TCP,64,486,50544,1,1719838712,1719838721.5489
192.168.1.175,10.0.0.218,51379,80,ICMP,32,796,596204,3,1719841179,1719841181.6397
192.168.1.247,198.51.100.47,37456,25847,TCP,32,59,8850,3,1719841827,1719841829.6192
192.168.1.241,10.0.0.89,58159,53,TCP,32,607,231874,1,1719837898,1719837903.962
192.168.1.252,192.168.1.115,14552,123,TCP,16,19,1273,3,1719837351,1719837356.0482
192.168.1.203,192.168.1.16,44164,53,TCP,0,940,715340,3,1719842272,1719842272.9365
192.168.1.193,10.0.0.251,20596,80,TCP,16,3,2715,1,1719841431,1719841438.8182
192.168.1.213,8.8.8.9,26382,53,TCP,0,654,578790,1,1719835355,1719835358.9409
192.168.1.106,192.168.1.52,33183,123,UDP,32,27,23949,3,1719835217,1719835217.8478
192.168.1.106,10.0.0.221,36130,53,UDP,64,449,32328,2,1719839513,1719839520.9264
192.168.1.217,10.0.0.86,23724,53,TCP,16,111,14985,2,1719839938,1719839938.5631
192.168.1.214,192.168.1.4,37897,443,TCP,16,698,178688,2,1719835209,1719835211.361
192.168.1.167,10.0.0.167,10407,123,TCP,32,714,348432,1,1719840945,1719840954.1584
192.168.1.60,10.0.0.115,45470,443,TCP,16,11,3762,1,1719838920,1719838921.6826
192.168.1.40,192.168.1.192,18210,443,TCP,0,694,96466,2,1719836584,1719836588.5545
192.168.1.113,192.168.1.56,19655,53,TCP,64,844,51484,2,1719835998,1719836002.575
192.168.1.170,10.0.0.46,64094,53,TCP,16,70,33740,3,1719841034,1719841037.2652
192.168.1.234,10.0.0.50,13358,123,TCP,16,664,467456,3,1719842331,1719842333.0304
192.168.1.101,10.0.0.156,2112,123,TCP,32,459,207927,1,1719836424,1719836427.8693
192.168.1.40,10.0.0.76,24331,80,TCP,32,39,3783,2,1719838291,1719838295.6779
192.168.1.131,192.168.1.233,50965,22617,TCP,64,945,238140,3,1719837231,1719837238.5053
192.168.1.148,192.168.1.172,41307,443,TCP,0,325,21775,2,1719837772,1719837780.1369
192.168.1.20,10.0.0.233,48571,53,UDP,64,608,551456,3,1719836724,1719836730.2674
192.168.1.162,192.168.1.24,32073,443,TCP,0,344,290336,2,1719841894,1719841899.8998
192.168.1.214,192.168.1.40,1223,53,TCP,32,817,741836,1,1719838727,1719838730.6358
192.168.1.151,198.51.100.13,58285,34165,ICMP,16,150,115050,3,1719839371,1719839375.5757
192.168.1.25,10.0.0.204,12072,80,TCP,0,15,2340,1,1719840627,1719840631.6648
192.168.1.157,10.0.0.77,16080,53,TCP,64,18,9612,2,1719835877,1719835877.3179
192.168.1.67,10.0.0.71,59854,123,TCP,0,773,534143,2,1719837631,1719837631.4227
192.168.1.162,198.51.100.29,35240,80,UDP,64,564,412284,3,1719838754,1719838758.2552
192.168.1.217,198.51.100.48,18063,50201,UDP,32,142,98974,3,1719840705,1719840706.1038
192.168.1.47,10.0.0.105,34800,3791,TCP,32,466,334588,1,1719838007,1719838011.0281
192.168.1.144,10.0.0.191,8839,50764,UDP,16,441,368235,1,1719837022,1719837028.4375
192.168.1.10,192.168.1.97,11814,53,ICMP,0,908,469436,3,1719841720,1719841729.2387
192.168.1.198,10.0.0.43,7239,80,TCP,64,17,9605,2,1719837921,1719837927.5952
192.168.1.126,192.168.1.88,19058,53,TCP,64,37,9250,1,1719839718,1719839726.582
192.168.1.11,10.0.0.10,45502,443,TCP,0,140,81760,2,1719837960,1719837969.4974
192.168.1.50,10.0.0.238,16764,80,TCP,0,751,573013,3,1719836623,1719836628.7617
192.168.1.206,192.168.1.170,52654,123,UDP,0,659,97532,1,1719838034,1719838040.8553
192.168.1.212,10.0.0.241,18894,80,UDP,16,574,387450,2,1719842106,1719842106.7694
192.168.1.37,10.0.0.111,38342,61496,TCP,64,667,288811,3,1719837423,1719837425.6764
192.168.1.97,192.168.1.91,56209,47561,TCP,32,793,573339,3,1719839447,1719839454.3678
192.168.1.60,10.0.0.5,31692,53,TCP,16,329,175686,3,1719841719,1719841728.7693
192.168.1.184,192.168.1.221,8654,123,TCP,0,890,589180,3,1719837051,1719837057.3572
192.168.1.194,192.168.1.58,35623,5078,TCP,32,683,602406,2,1719836387,1719836388.132
192.168.1.220,10.0.0.157,41623,80,TCP,32,443,48287,2,1719838945,1719838945.1544
192.168.1.207,8.8.8.4,47749,443,TCP,32,926,775988,2,1719838300,1719838302.3762
192.168.1.115,192.168.1.209,54022,54409,TCP,32,30,29370,1,1719839148,1719839151.4798
192.168.1.152,10.0.0.174,3057,80,TCP,64,559,175526,2,1719837311,1719837320.5568
192.168.1.227,10.0.0.214,9509,53,TCP,16,736,61088,3,1719838121,1719838123.2579
192.168.1.69,198.51.100.28,29964,80,TCP,16,961,58621,1,1719841307,1719841316.6134
192.168.1.187,10.0.0.55,10087,53,TCP,32,428,396756,3,1719841427,1719841436.2979
192.168.1.161,192.168.1.116,21126,80,TCP,32,479,405713,1,1719841341,1719841342.6237
192.168.1.78,10.0.0.147,58699,80,TCP,64,553,373275,3,1719836961,1719836966.4346
192.168.1.37,198.51.100.21,18512,443,TCP,0,527,517514,2,1719842290,1719842293.8059
192.168.1.108,192.168.1.84,50376,80,UDP,64,473,76626,2,1719839250,1719839256.8586
192.168.1.236,10.0.0.27,12274,80,TCP,0,99,18117,2,1719840947,1719840948.9544
192.168.1.245,192.168.1.73,47414,80,TCP,16,232,93728,1,1719836129,1719836133.6358
192.168.1.11,10.0.0.57,12416,123,TCP,32,279,44361,1,1719837146,1719837155.15
192.168.1.118,198.51.100.4,40836,443,UDP,64,730,562100,2,1719841662,1719841667.0184
192.168.1.183,10.0.0.98,45732,123,TCP,32,237,235815,1,1719839964,1719839971.5204
192.168.1.121,192.168.1.20,15312,53,TCP,32,534,162336,2,1719841924,1719841931.5732
192.168.1.144,192.168.1.7,36038,123,TCP,32,95,94810,3,1719836500,1719836504.4855
192.168.1.24,10.0.0.102,38717,35969,UDP,64,221,195143,1,1719837846,1719837846.4743
192.168.1.160,10.0.0.213,41150,123,TCP,0,17,6749,3,1719840752,1719840761.3406
192.168.1.157,10.0.0.117,43800,123,ICMP,64,256,233216,1,1719842234,1719842241.2187
192.168.1.145,8.8.8.8,21622,123,UDP,64,593,369439,2,1719839129,1719839137.9389
192.168.1.43,10.0.0.36,2538,443,UDP,0,829,610144,3,1719836204,1719836207.2999
192.168.1.71,10.0.0.34,39175,53,UDP,32,778,695532,2,1719842276,1719842280.7979
192.168.1.212,10.0.0.140,19236,123,UDP,64,397,212792,3,1719837034,1719837041.9759
192.168.1.83,192.168.1.152,11799,53,TCP,64,719,154585,2,1719840490,1719840497.1977
192.168.1.225,10.0.0.161,7298,53,TCP,64,670,651240,3,1719837271,1719837280.8362
192.168.1.174,10.0.0.59,13419,80,TCP,16,275,211200,1,1719840526,1719840531.9112
192.168.1.21,192.168.1.12,28955,123,TCP,16,759,369633,1,1719841396,1719841405.314
192.168.1.36,10.0.0.191,43134,11317,TCP,0,684,94392,1,1719837188,1719837194.3648
192.168.1.108,10.0.0.224,47388,123,TCP,32,197,55160,2,1719837123,1719837127.8177
192.168.1.64,192.168.1.212,56185,8602,ICMP,64,162,23652,3,1719838214,1719838223.953
192.168.1.19,10.0.0.113,10800,80,UDP,16,923,303667,1,1719836345,1719836353.8809
192.168.1.62,10.0.0.221,2680,53,TCP,64,858,435864,3,1719842384,1719842386.2159
192.168.1.108,10.0.0.200,1788,123,TCP,64,534,38448,1,1719835765,1719835768.6848
192.168.1.209,10.0.0.3,55416,53,TCP,64,783,244296,1,1719837754,1719837761.6883
192.168.1.22,10.0.0.118,6299,21226,TCP,0,717,680433,1,1719841839,1719841842.7205
192.168.1.251,8.8.8.6,29513,51599,TCP,16,291,178092,1,1719839377,1719839386.2174
192.168.1.68,10.0.0.243,36215,53,TCP,16,877,86823,1,1719838699,1719838699.2326
192.168.1.73,198.51.100.31,53943,123,TCP,64,665,299250,2,1719837452,1719837456.9493
192.168.1.12,10.0.0.43,39692,53,TCP,16,422,228302,1,1719836442,1719836451.1619
192.168.1.95,10.0.0.165,7520,443,TCP,16,371,204421,2,1719838082,1719838083.5142
192.168.1.181,198.51.100.32,43545,123,TCP,32,999,432567,1,1719837103,1719837103.1656
192.168.1.252,10.0.0.21,53417,123,TCP,32,297,89397,3,1719839412,1719839416.6247
192.168.1.138,192.168.1.228,64575,123,TCP,32,64,15936,1,1719837800,1719837804.2809
192.168.1.189,192.168.1.119,19021,123,UDP,16,969,352716,3,1719841744,1719841749.1752
192.168.1.10,10.0.0.105,34594,80,TCP,0,795,330720,1,1719838819,1719838819.8551
192.168.1.206,10.0.0.51,51349,123,TCP,16,326,283294,1,1719836363,1719836369.3632
192.168.1.154,192.168.1.133,1228,443,TCP,0,650,154050,1,1719838013,1719838014.7282
192.168.1.213,10.0.0.246,44097,44055,TCP,64,520,149240,2,1719841393,1719841393.4731
192.168.1.111,10.0.0.236,34357,80,UDP,16,434,146258,3,1719841774,1719841774.6941
192.168.1.76,10.0.0.218,38778,80,TCP,0,926,825992,3,1719841136,1719841145.4934
192.168.1.187,10.0.0.174,50081,123,UDP,16,766,383000,3,1719836235,1719836237.1379
192.168.1.201,10.0.0.65,42989,53,UDP,0,499,372753,3,1719839334,1719839338.8069
192.168.1.221,10.0.0.59,20498,443,UDP,16,852,120132,2,1719841843,1719841846.5219
192.168.1.51,8.8.8.5,29384,53,UDP,16,813,786171,3,1719839910,1719839915.9685
192.168.1.114,10.0.0.115,61096,20852,TCP,32,221,23868,2,1719836878,1719836881.3302
192.168.1.223,10.0.0.212,57555,80,TCP,16,653,144966,3,1719838054,1719838056.4781
192.168.1.49,192.168.1.77,25542,443,TCP,32,214,118556,1,1719840545,1719840546.4886
192.168.1.117,192.168.1.112,37498,123,TCP,0,149,94913,3,1719835229,1719835235.7142
192.168.1.72,192.168.1.65,49171,123,TCP,64,569,154199,1,1719841494,1719841500.1378
192.168.1.161,10.0.0.54,13170,123,TCP,0,400,385600,3,1719839675,1719839684.7827
192.168.1.101,10.0.0.181,32409,443,TCP,64,850,153850,3,1719837077,1719837078.0792
192.168.1.83,192.168.1.208,27263,443,UDP,0,444,273060,1,1719839209,1719839215.7774
192.168.1.217,198.51.100.35,45002,22167,UDP,32,331,291280,2,1719835674,1719835682.9811
192.168.1.183,10.0.0.6,47624,443,TCP,32,689,69589,3,1719837524,1719837527.8578
192.168.1.140,10.0.0.124,14493,53,TCP,32,992,777728,2,1719839120,1719839125.2627
192.168.1.233,10.0.0.212,64954,443,TCP,0,892,522712,2,1719837061,1719837070.6706
192.168.1.172,192.168.1.90,21552,3598,UDP,0,535,41730,1,1719835724,1719835725.6555
192.168.1.196,192.168.1.158,38358,14750,TCP,64,352,140800,1,1719839852,1719839856.6954
192.168.1.130,198.51.100.49,31592,443,UDP,0,504,278712,2,1719841979,1719841984.1519
192.168.1.48,192.168.1.112,23296,80,UDP,32,880,169840,1,1719839084,1719839085.8277
192.168.1.67,10.0.0.116,38555,53,TCP,64,965,552945,2,1719838439,1719838445.38
192.168.1.183,192.168.1.30,19029,443,ICMP,32,655,639935,1,1719842062,1719842068.8115
192.168.1.11,10.0.0.240,64545,80,TCP,16,757,679786,2,1719838270,1719838277.7804
192.168.1.172,192.168.1.81,46287,123,TCP,64,306,35496,1,1719836388,1719836388.8359
192.168.1.36,192.168.1.64,11260,443,TCP,64,182,59878,3,1719837197,1719837201.6798
192.168.1.107,192.168.1.123,25726,443,TCP,64,185,143375,2,1719838656,1719838662.0264
192.168.1.80,10.0.0.246,47315,123,ICMP,16,616,202048,2,1719836618,1719836618.7181
192.168.1.28,10.0.0.166,29379,53,TCP,32,342,139536,1,1719838657,1719838657.5467
192.168.1.57,10.0.0.41,44256,443,TCP,16,941,395220,2,1719837424,1719837425.5538
192.168.1.240,10.0.0.115,8619,33171,TCP,0,697,542963,1,1719837192,1719837201.0127
192.168.1.9,10.0.0.154,14545,123,UDP,64,305,148230,3,1719835840,1719835842.6126
192.168.1.42,10.0.0.187,53294,443,TCP,0,138,112056,3,1719838785,1719838790.3078
192.168.1.194,10.0.0.163,36357,24069,TCP,0,283,234041,3,1719840754,1719840758.5583
192.168.1.158,10.0.0.157,44698,80,TCP,32,577,341584,3,1719837604,1719837610.5284
192.168.1.46,192.168.1.169,56092,123,TCP,32,814,114774,1,1719836433,1719836436.0709
192.168.1.172,10.0.0.134,2943,123,TCP,32,871,145457,1,1719839243,1719839249.8201
192.168.1.238,10.0.0.49,39619,53,TCP,0,167,97695,1,1719839419,1719839428.9317
192.168.1.207,192.168.1.206,58422,443,TCP,64,996,783852,3,1719841645,1719841653.7126
192.168.1.109,198.51.100.10,32121,3140,TCP,16,649,297242,2,1719840745,1719840752.8038
192.168.1.94,10.0.0.233,43396,80,TCP,32,536,121672,3,1719838191,1719838196.2696
192.168.1.242,10.0.0.52,64307,64306,TCP,16,23,20332,1,1719837649,1719837654.7495
192.168.1.147,10.0.0.159,57533,35029,TCP,64,52,13260,2,1719839177,1719839185.5542
192.168.1.23,198.51.100.14,6836,443,TCP,16,754,648440,2,1719840967,1719840974.2237
192.168.1.132,10.0.0.160,60066,123,UDP,0,473,340560,1,1719839840,1719839849.8896
192.168.1.151,10.0.0.214,19917,443,ICMP,16,559,301860,2,1719841637,1719841643.7735
192.168.1.14,198.51.100.37,25110,11194,TCP,16,214,121766,3,1719836804,1719836804.2933
192.168.1.111,198.51.100.21,54832,53,ICMP,32,731,287283,3,1719842259,1719842265.929
192.168.1.80,10.0.0.5,6675,443,TCP,64,63,22365,2,1719837054,1719837061.5391
192.168.1.119,10.0.0.146,23579,80,UDP,32,271,41192,2,1719840799,1719840808.0256
192.168.1.21,198.51.100.14,25287,80,TCP,0,753,207075,1,1719841492,1719841500.9401
192.168.1.228,10.0.0.188,53018,123,TCP,16,657,475668,2,1719837952,1719837961.8855
192.168.1.18,192.168.1.199,61940,443,TCP,32,247,224029,2,1719837873,1719837880.6923
192.168.1.84,192.168.1.214,55180,123,UDP,64,684,93024,3,1719841435,1719841440.7787
192.168.1.117,192.168.1.178,60469,53,TCP,16,307,287659,2,1719841157,1719841158.569
192.168.1.230,10.0.0.139,46302,123,UDP,0,761,130892,2,1719841551,1719841558.6922
192.168.1.113,10.0.0.61,35602,53,UDP,16,688,413488,2,1719836179,1719836188.1891
192.168.1.137,192.168.1.13,64438,53,TCP,16,647,570654,2,1719842137,1719842138.9576
192.168.1.189,10.0.0.243,61893,53,UDP,0,497,330505,2,1719839095,1719839096.9936
192.168.1.222,192.168.1.7,4833,44400,TCP,16,542,507854,2,1719839070,1719839073.2428
192.168.1.177,192.168.1.144,2691,53,TCP,64,249,244518,2,1719840508,1719840516.1449
192.168.1.232,10.0.0.211,60490,80,UDP,32,171,84987,1,1719836811,1719836815.6999
192.168.1.71,192.168.1.112,34442,4096,TCP,32,488,62464,3,1719835967,1719835973.2381
192.168.1.195,192.168.1.189,50018,80,UDP,16,335,176210,2,1719837053,1719837054.2975
10.0.0.206,192.168.1.10,12128,80,TCP,32,80171,4489576,1,1719839670,1719839670.4501
192.168.1.251,192.168.1.182,29005,80,TCP,32,745,417200,2,1719835977,1719835985.6619
192.168.1.10,198.51.100.33,42468,443,TCP,0,42,11214,1,1719838084,1719838091.4406
192.168.1.117,10.0.0.76,42690,443,TCP,32,214,106786,3,1719837516,1719837518.3578
192.168.1.73,192.168.1.2,56705,80,UDP,16,985,448175,1,1719842160,1719842168.3072
192.168.1.20,10.0.0.168,17041,123,UDP,0,551,416005,3,1719835892,1719835901.6037
192.168.1.62,10.0.0.86,22470,80,TCP,32,969,265506,3,1719839296,1719839298.3197
192.168.1.176,198.51.100.12,55498,80,ICMP,0,733,121678,3,1719836288,1719836296.198
192.168.1.96,10.0.0.156,49695,443,TCP,0,277,52630,1,1719839536,1719839537.808
192.168.1.143,10.0.0.11,50304,443,TCP,32,990,575190,2,1719835780,1719835789.1773
192.168.1.154,192.168.1.63,65455,443,TCP,0,784,658560,3,1719838952,1719838957.6442
192.168.1.170,192.168.1.104,30053,53,TCP,0,660,80520,2,1719838666,1719838672.9667
192.168.1.37,192.168.1.72,24650,123,UDP,16,759,481965,3,1719841920,1719841924.7879
192.168.1.25,192.168.1.9,32463,53,TCP,0,287,40180,1,1719840708,1719840716.5296
192.168.1.38,10.0.0.174,37469,123,UDP,16,347,336590,1,1719839780,1719839780.6154
192.168.1.9,8.8.8.8,52928,443,UDP,16,360,78480,2,1719835793,1719835793.7735
192.168.1.181,192.168.1.84,58825,30977,UDP,64,643,531118,2,1719837578,1719837583.4105
192.168.1.224,10.0.0.133,41285,80,ICMP,0,961,503564,1,1719837026,1719837033.2723
192.168.1.56,10.0.0.22,9775,443,TCP,0,398,38606,2,1719841320,1719841328.3856
192.168.1.11,10.0.0.194,57214,53,TCP,32,272,98192,1,1719837888,1719837896.7572
192.168.1.227,10.0.0.56,39843,80,TCP,0,190,137560,1,1719839106,1719839112.7525
192.168.1.152,10.0.0.241,39225,80,TCP,64,888,521256,3,1719836888,1719836888.4527
192.168.1.117,10.0.0.39,40273,45736,TCP,16,94,85258,2,1719835449,1719835458.4399
192.168.1.249,10.0.0.6,23130,123,TCP,16,786,422868,1,1719837247,1719837249.1037
192.168.1.86,192.168.1.213,65294,443,ICMP,32,655,243660,1,1719838341,1719838345.132
192.168.1.196,10.0.0.234,52748,443,TCP,64,978,663084,3,1719841051,1719841056.9045
192.168.1.135,198.51.100.26,26462,123,TCP,0,782,743682,1,1719837661,1719837661.3706
192.168.1.160,10.0.0.175,55975,80,TCP,32,944,833552,3,1719842299,1719842307.7614
192.168.1.203,192.168.1.223,30860,51243,UDP,32,202,142208,2,1719839710,1719839717.8885
192.168.1.127,192.168.1.9,30459,53,TCP,16,574,366212,2,1719840034,1719840039.9288
192.168.1.235,192.168.1.51,11135,443,TCP,64,85,21335,2,1719840426,1719840432.6492
192.168.1.190,192.168.1.215,8133,22408,UDP,32,9,7839,3,1719841403,1719841404.3364
192.168.1.57,10.0.0.52,40891,53,TCP,0,80,73440,3,1719836680,1719836681.2488
192.168.1.224,10.0.0.222,59188,80,UDP,16,44,10736,1,1719841534,1719841542.9851
192.168.1.209,198.51.100.35,27588,80,TCP,0,317,232361,3,1719840011,1719840015.3437
192.168.1.194,10.0.0.204,64325,53,TCP,16,450,218250,3,1719837324,1719837331.7616
192.168.1.12,10.0.0.81,43776,21949,TCP,32,669,479004,3,1719837599,1719837599.6679
192.168.1.112,10.0.0.211,46757,123,TCP,64,953,366905,1,1719841784,1719841788.1303
192.168.1.133,10.0.0.229,14644,53,UDP,16,811,671508,2,1719835990,1719835998.8855
192.168.1.64,8.8.8.9,26973,45309,TCP,0,428,61632,1,1719838791,1719838797.5348
192.168.1.150,198.51.100.49,51378,123,TCP,32,681,422901,1,1719839770,1719839772.0399
192.168.1.185,192.168.1.127,11465,19214,TCP,64,281,134880,1,1719838435,1719838439.9441
192.168.1.148,10.0.0.132,2028,53,TCP,32,484,225544,3,1719838796,1719838797.7398
192.168.1.60,10.0.0.9,16569,53,UDP,0,878,595284,3,1719838953,1719838958.5966
192.168.1.35,10.0.0.167,49150,123,UDP,64,740,550560,2,1719837082,1719837089.5381
192.168.1.186,10.0.0.129,42299,53,TCP,16,718,577990,2,1719838868,1719838876.6126
192.168.1.69,198.51.100.28,18647,443,TCP,64,510,332520,3,1719840234,1719840240.0583
192.168.1.167,192.168.1.226,64650,123,TCP,16,362,138646,3,1719835395,1719835397.0807
192.168.1.19,10.0.0.17,17208,22443,TCP,32,54,25596,2,1719841773,1719841782.3837
192.168.1.112,192.168.1.102,22495,443,TCP,16,589,484158,1,1719837584,1719837590.586
192.168.1.175,10.0.0.19,29035,443,UDP,16,728,62608,3,1719840531,1719840534.3695
192.168.1.27,192.168.1.142,3439,34883,TCP,64,236,50740,3,1719836451,1719836460.4191
192.168.1.74,10.0.0.162,59805,53,UDP,16,388,384896,1,1719839067,1719839071.769
192.168.1.82,192.168.1.175,60574,80,TCP,16,508,129032,1,1719836194,1719836203.0211
192.168.1.207,198.51.100.29,44032,53,TCP,0,776,286344,1,1719837784,1719837790.9101
192.168.1.224,192.168.1.59,33387,53,UDP,64,569,374402,1,1719838288,1719838295.5044
192.168.1.169,192.168.1.160,52369,443,TCP,0,528,282480,1,1719839720,1719839727.4657
192.168.1.191,192.168.1.173,27323,53,TCP,16,752,393296,3,1719836569,1719836576.0108
192.168.1.142,10.0.0.129,44928,56659,TCP,32,615,285975,1,1719840632,1719840635.7948
192.168.1.19,10.0.0.16,55015,80,TCP,0,130,72540,2,1719838099,1719838105.6157
192.168.1.101,10.0.0.152,4270,57308,TCP,0,247,65208,1,1719835858,1719835863.4211
192.168.1.109,10.0.0.36,52541,80,TCP,64,520,431600,1,1719839439,1719839448.9686
